Epoch,Train_accuracy,Train_f1,Train_precision,Train_recall,Train_roc_auc,Val_accuracy,Val_f1,Val_precision,Val_recall,Val_roc_auc
1,0.6645569620253164,0.5796817748331075,0.5864978902953587,0.5771374136699214,0.642343415098833,0.7435897435897436,0.6388888888888888,0.6763392857142857,0.6282467532467533,0.7727272727272729
2,0.8449367088607594,0.8127577241671202,0.8180432645034414,0.8081209811859966,0.881305072636342,0.8205128205128205,0.7111111111111111,0.9,0.6818181818181819,0.8344155844155845
3,0.9082278481012658,0.889875623385207,0.8936335403726708,0.8863777089783282,0.9577518456775422,0.8205128205128205,0.7367405978784957,0.8257575757575758,0.7094155844155844,0.9025974025974026
4,0.9272151898734177,0.9121107684866074,0.9190265486725664,0.905953798523458,0.9761371755179804,0.8461538461538461,0.7982758620689656,0.8222222222222222,0.7824675324675325,0.8896103896103896
5,0.9525316455696202,0.943387437744097,0.9447479394287905,0.942057632769707,0.9779947606572993,0.9230769230769231,0.9075098814229249,0.8981481481481481,0.9188311688311688,0.9707792207792209
6,0.9588607594936709,0.9512293573624913,0.9499053030303031,0.9525839485591807,0.9927601809954751,0.9230769230769231,0.9075098814229249,0.8981481481481481,0.9188311688311688,0.9545454545454545
7,0.9556962025316456,0.9470001916810427,0.9498047157529292,0.944320076208621,0.9837104072398191,0.8974358974358975,0.8796296296296295,0.8653846153846154,0.900974025974026,0.961038961038961
8,0.9778481012658228,0.9735808042805786,0.9750335441824803,0.9721600381043105,0.9934746368182901,0.8974358974358975,0.8796296296296295,0.8653846153846154,0.900974025974026,0.9577922077922079
9,0.9556962025316456,0.9470001916810427,0.9498047157529292,0.944320076208621,0.9843772326744463,0.8717948717948718,0.8528301886792452,0.8371428571428572,0.8831168831168831,0.9675324675324676
10,0.9588607594936709,0.9509357793782174,0.952319340617213,0.9495832341033579,0.9820909740414384,0.8717948717948718,0.8528301886792452,0.8371428571428572,0.8831168831168831,0.961038961038961
