Epoch,Train_accuracy,Train_f1,Train_precision,Train_recall,Train_roc_auc,Val_accuracy,Val_f1,Val_precision,Val_recall,Val_roc_auc
1,0.6772151898734177,0.8045977011494252,0.6976744186046512,0.9502262443438914,0.48335317932841154,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.4512987012987013
2,0.6993670886075949,0.8224299065420562,0.7006369426751592,0.995475113122172,0.45215527506549175,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.4545454545454546
3,0.689873417721519,0.8150943396226416,0.6990291262135923,0.9773755656108597,0.5038818766372946,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.4383116883116883
4,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4803524648725887,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.3928571428571428
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4976899261728983,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.7207792207792207
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.49978566325315554,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.35714285714285715
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5447963800904977,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.4772727272727273
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.46201476542033815,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.3084415584415585
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4909740414384377,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.38961038961038963
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5273636580138128,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.30844155844155846
