Epoch,Train_accuracy,Train_f1,Train_precision,Train_recall,Train_roc_auc,Val_accuracy,Val_f1,Val_precision,Val_recall,Val_roc_auc
1,0.6455696202531646,0.5059191422827787,0.5234234880550972,0.5155513217432722,0.6615384615384615,0.9487179487179487,0.9327586206896552,0.9666666666666667,0.9090909090909092,0.9772727272727272
2,0.8259493670886076,0.7898300985549308,0.794739429695182,0.785544177185044,0.8669206954036675,0.9743589743589743,0.9691699604743083,0.9583333333333333,0.9821428571428572,0.9837662337662337
3,0.9272151898734177,0.9142186079998111,0.9107376895712413,0.9179566563467492,0.9596570612050487,0.9487179487179487,0.9327586206896552,0.9666666666666667,0.9090909090909092,1.0
4,0.9018987341772152,0.8807793883189114,0.8901515151515151,0.8728506787330317,0.9473684210526316,0.8205128205128205,0.7367405978784957,0.8257575757575758,0.7094155844155844,0.9772727272727273
5,0.9462025316455697,0.9365963624346432,0.932924545965175,0.9405334603477018,0.9721838532984044,0.9743589743589743,0.9674185463659147,0.9827586206896552,0.9545454545454546,1.0
6,0.9746835443037974,0.9698975946653965,0.9698975946653965,0.9698975946653965,0.9930459633246012,0.9743589743589743,0.9674185463659147,0.9827586206896552,0.9545454545454546,1.0
7,0.9525316455696202,0.9437261815721052,0.9424242424242424,0.9450583472255298,0.9828530602524412,1.0,1.0,1.0,1.0,1.0
8,0.9841772151898734,0.9812420605240352,0.9798295454545455,0.9826863538937842,0.990235770421529,0.9743589743589743,0.9674185463659147,0.9827586206896552,0.9545454545454546,1.0
9,0.9525316455696202,0.9440556139129204,0.9403201647631529,0.9480590616813527,0.9808525839485592,1.0,1.0,1.0,1.0,1.0
10,0.9525316455696202,0.9440556139129204,0.9403201647631529,0.9480590616813527,0.9827577994760657,0.9743589743589743,0.9674185463659147,0.9827586206896552,0.9545454545454546,1.0
