Epoch,Train_accuracy,Train_f1,Train_precision,Train_recall,Train_roc_auc,Val_accuracy,Val_f1,Val_precision,Val_recall,Val_roc_auc
1,0.6993670886075949,0.8204158790170132,0.7045454545454546,0.9819004524886877,0.4518218623481781,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.41233766233766234
2,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4816861157418433,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.42207792207792205
3,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4400571564658252,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5974025974025974
4,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.44882114789235533,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5097402597402597
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.48111455108359136,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.43506493506493504
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5331269349845201,0.6923076923076923,0.8181818181818182,0.7105263157894737,0.9642857142857143,0.38636363636363635
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.49930935937127885,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.48376623376623373
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.47639914265301264,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.37987012987012986
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4888306739699928,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.3668831168831169
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.49121219337937605,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5681818181818182

