Epoch,Train_accuracy,Train_f1,Train_precision,Train_recall,Train_roc_auc,Val_accuracy,Val_f1,Val_precision,Val_recall,Val_roc_auc
1,0.6930379746835443,0.8186915887850468,0.697452229299363,0.9909502262443439,0.45148844963086443,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5454545454545454
2,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.45063110264348655,0.5384615384615384,0.6666666666666666,0.6923076923076923,0.6428571428571429,0.6168831168831168
3,0.6962025316455697,0.8181818181818181,0.7035830618892508,0.9773755656108597,0.4622052869730888,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6493506493506493
4,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.42872112407716123,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6428571428571428
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.465301262205287,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.4707792207792208
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5045963324601095,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5487012987012987
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.45077399380804956,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5844155844155845
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4715884734460586,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.7305194805194805
9,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.5503215051202667,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5292207792207793
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5307930459633246,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.44805194805194803
1,0.6930379746835443,0.8186915887850468,0.697452229299363,0.9909502262443439,0.45148844963086443,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5454545454545454
2,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.45063110264348655,0.5384615384615384,0.6666666666666666,0.6923076923076923,0.6428571428571429,0.6168831168831168
3,0.6962025316455697,0.8181818181818181,0.7035830618892508,0.9773755656108597,0.4622052869730888,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6493506493506493
4,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.42872112407716123,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6428571428571428
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.465301262205287,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.4707792207792208
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5045963324601095,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5487012987012987
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.45077399380804956,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5844155844155845
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4715884734460586,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.7305194805194805
9,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.5503215051202667,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5292207792207793
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5307930459633246,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.44805194805194803
1,0.6677215189873418,0.7992351816443594,0.6920529801324503,0.9457013574660633,0.4514884496308645,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5746753246753247
2,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4402476780185759,0.6923076923076923,0.8125000000000001,0.7222222222222222,0.9285714285714286,0.6006493506493507
3,0.6835443037974683,0.8098859315589354,0.6983606557377049,0.9638009049773756,0.5034532031436056,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5227272727272727
4,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4743034055727554,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5616883116883118
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.46544415336985,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6753246753246753
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4409621338413908,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5876623376623377
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.43200762086211003,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6233766233766234
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.46401524172422004,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.7922077922077922
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.46296737318409137,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5324675324675325
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5413669921409859,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.538961038961039
1,0.6677215189873418,0.7992351816443594,0.6920529801324503,0.9457013574660633,0.4514884496308645,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5746753246753247
2,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4402476780185759,0.6923076923076923,0.8125000000000001,0.7222222222222222,0.9285714285714286,0.6006493506493507
3,0.6835443037974683,0.8098859315589354,0.6983606557377049,0.9638009049773756,0.5034532031436056,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5227272727272727
4,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4743034055727554,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5616883116883118
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.46544415336985,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6753246753246753
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4409621338413908,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5876623376623377
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.43200762086211003,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.6233766233766234
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.46401524172422004,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.7922077922077922
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.46296737318409137,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.5324675324675325
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5413669921409859,0.717948717948718,0.835820895522388,0.717948717948718,1.0,0.538961038961039
