Epoch,Train_accuracy,Train_f1,Train_precision,Train_recall,Train_roc_auc,Val_accuracy,Val_f1,Val_precision,Val_recall,Val_roc_auc
1,0.6772151898734177,0.8053435114503816,0.6963696369636964,0.9547511312217195,0.47149321266968325,0.6923076923076923,0.8125,0.7428571428571429,0.896551724137931,0.5655172413793104
2,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.5256965944272446,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4689655172413793
3,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.43891402714932126,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5931034482758621
4,0.6930379746835443,0.8186915887850468,0.697452229299363,0.9909502262443439,0.46291974279590375,0.717948717948718,0.835820895522388,0.7368421052631579,0.9655172413793104,0.4241379310344828
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4591569421290783,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4620689655172414
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5702310073827102,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4379310344827586
7,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.44782090974041433,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5206896551724138
8,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5127411288402001,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5172413793103449
9,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.546034770183377,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.39655172413793105
10,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5073588949749941,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.6413793103448275
1,0.6772151898734177,0.8053435114503816,0.6963696369636964,0.9547511312217195,0.47149321266968325,0.6923076923076923,0.8125,0.7428571428571429,0.896551724137931,0.5655172413793104
2,0.6962025316455697,0.8208955223880596,0.6984126984126984,0.995475113122172,0.5256965944272446,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4689655172413793
3,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.43891402714932126,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.5931034482758621
4,0.6930379746835443,0.8186915887850468,0.697452229299363,0.9909502262443439,0.46291974279590375,0.717948717948718,0.835820895522388,0.7368421052631579,0.9655172413793104,0.4241379310344828
5,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.4591569421290783,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4620689655172414
6,0.6993670886075949,0.8230912476722533,0.6993670886075949,1.0,0.5702310073827102,0.7435897435897436,0.8529411764705882,0.7435897435897436,1.0,0.4379310344827586
